,reward,ma_reward,avg_q,avg_loss
388,5541.5527,5600.3516,4.6367364,11.957490293979644
389,5603.486,5600.665,4.462928,13.175135021209718
390,5901.5386,5630.7524,4.17204,12.491525921821594
391,5635.484,5631.2256,4.258837,12.344508440494538
392,6032.5645,5671.3594,4.218607,12.942998687028885
393,5818.5703,5686.08,4.1278524,14.089470925331115
394,5813.5303,5698.825,4.027246,13.116392936706543
395,5722.497,5701.192,4.0326285,12.99633852481842
396,5424.5244,5673.5254,4.0723195,13.309275205135345
397,5930.5547,5699.2285,3.975258,13.859623322486877
398,6076.5767,5736.9634,4.142004,13.250378830432892
399,5706.5854,5733.926,4.48428,12.411775236129762
400,5872.4883,5747.782,4.815261,12.619556150436402
401,5353.5728,5708.3613,4.733613,12.969656904935837
402,6076.5776,5745.1826,4.656391,12.572570948600768
403,5324.4565,5703.11,4.5088224,13.530557615756988
404,5876.5522,5720.454,4.2399616,13.134621937274932
405,5239.4478,5672.3535,4.284342,12.39944910287857
406,6005.574,5705.676,4.023253,12.965258429050445
407,5709.5693,5706.065,4.155586,13.234803884029388
408,5678.551,5703.3135,4.185195,13.104066103696823
409,5225.441,5655.526,4.3310637,12.480967918634414
410,5635.5454,5653.528,4.3474526,12.670071268081665
411,6076.576,5695.8325,4.5826216,13.350181565284728
412,5779.522,5704.201,4.330248,12.787801489830017
413,5719.5415,5705.735,4.4747324,13.46397647857666
414,5708.5635,5706.0176,4.565861,13.00989438533783
415,5753.552,5710.7705,4.3069944,13.756034851074219
416,6076.578,5747.351,4.5300965,13.46010349035263
417,5428.4277,5715.4585,4.15274,12.721901469230652
418,5625.635,5706.476,4.1692157,12.433727383613586
419,5481.498,5683.978,4.178272,13.025291934013367
420,5582.481,5673.828,4.357342,13.024945211410522
421,5685.4688,5674.992,4.3724155,12.77834560394287
422,6022.567,5709.7495,4.4716334,12.788441615104675
423,5639.516,5702.726,4.31595,12.836077189445495
424,5343.438,5666.797,4.3230877,13.985907938480377
425,6076.577,5707.775,4.319402,12.639344515800476
426,5614.4946,5698.4463,4.586078,12.550542888641358
427,5347.373,5663.339,4.6201606,12.676556193828583
428,5710.4897,5668.0537,4.5404267,11.713953189849853
429,5473.5444,5648.6025,4.5384297,12.124821243286133
430,5765.5215,5660.2944,4.296083,12.465383489131927
431,5597.508,5654.0156,4.510221,14.682721161842347
432,5698.5713,5658.4707,4.448055,12.821350831985473
433,5777.542,5670.378,4.5646505,12.694456496238708
434,5708.4585,5674.1855,4.6534505,12.964593214988708
435,5742.562,5681.0234,4.693827,13.628805408477783
436,5734.5933,5686.3804,4.8736086,12.441541090011597
437,5796.567,5697.399,5.024438,12.80455978870392
438,5504.458,5678.1045,5.054579,12.905119900703431
439,5642.5103,5674.545,4.934347,12.70134920835495
440,5816.549,5688.745,4.991916,12.317607409954071
441,5611.546,5681.0254,4.654597,12.92388045310974
442,5373.431,5650.266,4.7116075,12.974689617156983
443,5695.465,5654.7856,4.727396,11.827748622894287
444,5901.494,5679.4565,4.98016,14.209893138408662
445,5916.541,5703.165,4.9643316,13.30578941822052
446,5901.538,5723.0024,5.1808085,13.848537359237671
447,5571.531,5707.8555,5.1923003,12.732108211517334
448,6076.6177,5744.7314,5.1914935,12.267984292507172
449,5818.5654,5752.1147,5.048088,13.390675497055053
450,5720.494,5748.9526,5.00034,13.09631338596344
451,5668.4883,5740.906,4.847278,13.312648253440857
452,5491.5073,5715.966,4.974668,12.492894415855408
453,5737.5596,5718.125,4.8924384,12.564067950248718
454,6038.5747,5750.17,4.7625575,12.275745570659637
455,5570.5435,5732.207,4.808092,12.590842905044555
456,5206.403,5679.6265,4.72826,11.957071501016618
457,5931.563,5704.82,4.693349,13.3230122423172
458,5303.5176,5664.6895,4.776345,14.123615274429321
459,5325.3896,5630.7593,4.9562793,13.597538814544677
460,5795.515,5647.2344,5.0806766,12.605995659828187
461,5441.421,5626.653,4.983527,12.44810800075531
462,5488.535,5612.841,4.7534914,13.172855534553527
463,5141.4854,5565.705,4.8273396,12.60600132226944
464,5836.56,5592.79,4.666942,12.31781397819519
465,5399.422,5573.453,4.564206,13.11403746843338
466,5822.5317,5598.3613,4.691443,12.680113604068756
467,5543.491,5592.874,4.441051,12.23135302066803
468,5991.5967,5632.746,4.3780985,13.140382122993469
469,5804.5195,5649.9233,4.4754786,12.693434982299804
470,5781.5024,5663.081,4.4356055,12.511772320270538
471,5213.477,5618.1206,4.5462523,13.153193368911744
472,5666.5283,5622.9614,4.4115024,12.843663444519043
473,6038.569,5664.522,4.34167,13.016083183288574
474,5779.562,5676.026,4.423178,13.204494625329971
475,5453.4517,5653.7686,4.512881,12.926136951446534
476,5778.527,5666.244,4.491026,12.67099537372589
477,5507.484,5650.368,4.1869016,13.012999855279922
478,5659.4946,5651.2803,4.359555,13.036261954307555
479,5749.54,5661.1064,4.1537347,13.463075323104858
480,5849.541,5679.9497,4.4096966,12.68907210111618
481,5699.505,5681.9053,4.4492474,12.664779305458069
482,5876.5737,5701.372,4.433591,13.098134191036225
483,5315.425,5662.7773,4.581301,12.517021822929383
484,5872.4893,5683.7485,4.2189903,12.589003322124482
485,5838.55,5699.2285,4.270952,11.92418981075287
486,5616.489,5690.9546,4.1865406,11.928404424190521
487,5803.594,5702.2183,4.163031,12.64195695400238
488,5841.5234,5716.1484,4.3680177,11.342034866809845
489,5260.491,5670.583,4.291497,12.239037756919862
490,5382.49,5641.7734,4.2534604,12.214567484855651
491,5649.4834,5642.5444,4.270459,13.285627431869507
492,5137.4316,5592.033,4.4772806,11.361820129156113
493,5607.5186,5593.5815,4.2264943,12.720749535560607
494,5799.5635,5614.1797,4.105119,12.178610253334046
495,5295.511,5582.313,3.8570037,12.344725341796876
496,5497.53,5573.8345,3.950451,12.860283899307252
497,5085.4194,5524.9927,3.6943288,12.365790982246398
498,5998.549,5572.348,3.8573375,12.075389456748962
499,5495.4326,5564.6567,3.772543,12.736369149684906
